split,sample_idx,target_poi_id,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,9836,3269,1339341893,6,26,45,True,
train,9837,1365,1340770885,4,5,5,True,
train,9838,3269,1341642184,15,28,54,True,
train,9839,234,1341825339,3,124,241,True,
train,9840,4332,1334276139,9,4,5,True,
train,9841,3269,1342138875,14,30,64,True,
train,9842,3269,1342591367,12,32,72,True,
train,9843,1498,1342914978,2,11,13,True,
train,9844,4332,1334469311,6,5,8,True,
train,9845,4332,1335370085,15,6,15,True,
train,9846,3269,1335613814,5,10,14,True,
train,9847,1020,1336364336,8,11,17,True,
train,9848,3856,1336211470,5,0,0,True,
train,9849,1438,1338134077,6,1,1,True,
train,9850,1085,1339452900,2,12,16,True,
train,9851,1085,1340056710,5,13,18,True,
train,9852,3856,1341382758,2,3,3,True,
train,9853,595,1341642905,4,7,7,True,
train,9854,269,1342198427,3,10,10,True,
train,9855,1415,1350092266,2,3,3,True,
train,9856,2847,1334386716,5,0,0,True,
train,9857,4318,1338304029,3,4,11,True,
train,9858,2449,1339540649,3,6,7,True,
train,9859,4272,1339981934,4,4,5,True,
train,9860,4318,1335193343,3,1,2,True,
train,9861,4974,1351686694,2,4,5,True,
train,9862,653,1335402581,3,0,0,True,
train,9863,4318,1335677307,3,3,8,True,
train,9864,3299,1336214226,2,2,3,True,
train,9865,3299,1339030042,2,2,4,True,
train,9866,3299,1334364909,3,1,1,True,
train,9867,849,1344663507,2,4,4,True,
train,9868,191,1333882469,3,1,1,True,
train,9869,232,1342351645,2,58,66,True,
train,9870,142,1345296545,4,5,5,True,
train,9871,1452,1334942848,2,0,0,True,
train,9872,979,1337046111,3,64,109,True,
train,9873,4283,1334323171,49,1,4,True,
train,9874,4789,1337627214,18,5,12,True,
train,9875,4789,1337789318,15,6,13,True,
train,9876,1408,1338308534,46,4,4,True,
train,9877,4113,1338444237,5,9,11,True,
train,9878,4789,1338827587,19,10,20,True,
train,9879,3916,1339048160,8,6,8,True,
train,9880,4789,1339268570,7,12,24,True,
train,9881,4170,1339609537,33,5,12,True,
train,9882,3871,1339910845,6,0,0,True,
train,9883,3018,1334767202,40,4,7,True,
train,9884,4789,1340001198,3,14,27,True,
train,9885,4283,1340218354,6,19,44,True,
train,9886,3934,1340776092,14,12,29,True,
train,9887,4789,1341046582,3,16,29,True,
train,9888,878,1341831918,60,16,28,True,
train,9889,3871,1342140266,25,2,2,True,
train,9890,4789,1342459788,19,20,41,True,
train,9891,3934,1343108293,4,14,34,True,
train,9892,3871,1343422049,5,3,5,True,
train,9893,994,1335370725,61,18,37,True,
train,9894,4519,1343632322,9,8,12,True,
train,9895,4789,1344186321,5,22,44,True,
train,9896,878,1344495146,5,19,33,True,
train,9897,4283,1344682917,5,29,63,True,
train,9898,3922,1344931573,10,17,28,True,
train,9899,4202,1345120104,2,11,15,True,
train,9900,3871,1345400957,7,6,8,True,
train,9901,878,1346843721,4,21,35,True,
train,9902,4128,1347176919,2,7,8,True,
train,9903,4128,1335691037,5,3,3,True,
train,9904,4283,1347585305,2,31,66,True,
train,9905,3763,1349683887,5,14,23,True,
train,9906,4283,1349979240,4,32,67,True,
train,9907,3763,1350370847,3,15,24,True,
train,9908,4357,1351070905,6,14,17,True,
train,9909,4789,1351238383,3,28,51,True,
train,9910,4202,1351455557,2,13,17,True,
train,9911,994,1352258850,23,134,276,True,
train,9912,4283,1335890887,15,4,12,True,
train,9913,4789,1336146930,15,3,4,True,
train,9914,2792,1336493629,20,4,4,True,
train,9915,4789,1337013056,53,4,10,True,
train,9916,4283,1337169962,3,9,24,True,
train,9917,3189,1336813601,2,4,10,True,
train,9918,190,1334836356,2,25,26,True,
train,9919,1303,1335308136,4,0,0,True,
train,9920,3189,1336192805,7,3,7,True,
train,9921,1695,1336450897,4,10,34,True,
train,9922,3891,1333580647,7,1,1,True,
train,9923,2576,1337413540,3,5,5,True,
train,9924,3891,1337642149,4,5,18,True,
train,9925,4123,1337772190,4,6,15,True,
train,9926,4271,1338277810,15,0,0,True,
train,9927,4271,1338528931,4,1,1,True,
train,9928,4123,1338851033,10,10,22,True,
train,9929,4248,1339135637,6,10,13,True,
train,9930,4271,1341277601,2,3,3,True,
train,9931,3691,1341413698,2,9,16,True,
train,9932,3891,1335219079,81,2,13,True,
train,9933,3005,1341592950,3,3,3,True,
train,9934,1390,1341830454,3,15,15,True,
train,9935,3298,1342182061,14,9,26,True,
train,9936,3298,1342425197,3,11,28,True,
train,9937,2078,1342607980,5,8,9,True,
train,9938,4271,1343118896,3,6,6,True,
train,9939,2083,1343644405,8,13,24,True,
train,9940,3005,1344189768,2,5,5,True,
train,9941,1288,1344920689,2,6,9,True,
train,9942,288,1345181771,9,42,45,True,
train,9943,3891,1335408212,4,3,15,True,
train,9944,3516,1345372908,3,14,31,True,
train,9945,1387,1347195149,4,8,11,True,
train,9946,4123,1347719964,13,22,38,True,
train,9947,3005,1349971525,4,7,7,True,
train,9948,2346,1350981345,3,4,7,True,
train,9949,4123,1351470267,17,23,41,True,
train,9950,4271,1351818082,9,8,8,True,
train,9951,3005,1352222740,5,9,10,True,
train,9952,4123,1335690019,2,3,12,True,
train,9953,3005,1336996838,4,0,0,True,
train,9954,3742,1337423738,3,8,9,True,
train,9955,59,1347693290,4,3,3,True,
train,9956,3466,1336732663,2,0,0,True,
train,9957,825,1334325077,4,3,4,True,
train,9958,562,1336913639,5,10,11,True,
train,9959,909,1333518369,4,1,1,True,
train,9960,966,1336444818,7,22,32,True,
train,9961,966,1337222410,16,29,46,True,
train,9962,909,1337655130,6,52,86,True,
train,9963,909,1338270127,13,57,93,True,
train,9964,918,1338450825,4,5,9,True,
train,9965,966,1338703627,2,35,61,True,
train,9966,539,1339042251,13,3,3,True,
train,9967,3983,1339176348,3,16,37,True,
train,9968,966,1333842054,5,3,4,True,
train,9969,2798,1339425613,8,17,29,True,
train,9970,909,1339998255,6,72,117,True,
train,9971,909,1342492122,2,82,130,True,
train,9972,918,1334207935,14,2,2,True,
train,9973,918,1334568578,8,2,3,True,
train,9974,966,1334895625,6,11,16,True,
train,9975,918,1335250163,11,4,6,True,
train,9976,909,1335680133,5,28,38,True,
train,9977,966,1336004186,2,15,24,True,
train,9978,728,1344936548,2,0,0,True,
train,9979,728,1352439300,2,1,1,True,
train,9980,620,1336915082,6,17,18,True,
train,9981,670,1337132344,3,16,18,True,
train,9982,584,1338178999,3,95,170,True,
train,9983,578,1339264721,2,16,16,True,
train,9984,157,1334473673,3,0,0,True,
train,9985,587,1341746253,2,7,7,True,
train,9986,157,1335065477,3,2,2,True,
train,9987,83,1335532537,2,0,0,True,
train,9988,3329,1335687866,3,1,1,True,
train,9989,995,1336455988,2,4,4,True,
train,9990,356,1337209886,5,187,276,True,
train,9991,1166,1339222340,5,2,2,True,
train,9992,462,1334302466,9,1,3,True,
train,9993,179,1341387034,2,88,100,True,
train,9994,293,1341723601,2,4,4,True,
train,9995,1893,1334729262,2,0,0,True,
train,9996,2100,1335323272,2,3,3,True,
train,9997,473,1333506006,4,1,2,True,
train,9998,1347,1336964420,4,4,13,True,
train,9999,3350,1338271274,3,1,2,True,
train,10000,1347,1338533708,2,6,16,True,
train,10001,3350,1339308019,6,3,6,True,
train,10002,1347,1339570506,4,8,23,True,
train,10003,3350,1339999213,2,5,10,True,
train,10004,1347,1341730503,11,10,30,True,
train,10005,1590,1333983592,3,5,5,True,
train,10006,3350,1342072816,2,7,18,True,
train,10007,3350,1342591218,5,8,21,True,
train,10008,1347,1343631314,3,13,36,True,
train,10009,1347,1335672012,35,2,9,True,
train,10010,666,1341524162,2,18,22,True,
train,10011,1324,1335238031,2,2,2,True,
train,10012,233,1336910844,4,28,28,True,
train,10013,3988,1337411471,3,11,12,True,
train,10014,4020,1338265647,3,12,15,True,
train,10015,629,1339513123,14,7,12,True,
train,10016,232,1341379486,5,54,62,True,
train,10017,283,1342200971,3,3,3,True,
train,10018,716,1341818399,2,15,16,True,
train,10019,1061,1339222204,6,30,35,True,
train,10020,3441,1333523147,7,0,0,True,
train,10021,85,1352224166,2,24,29,True,
train,10022,1200,1333684460,3,1,1,True,
train,10023,357,1334384074,22,2,2,True,
train,10024,3441,1334907145,22,3,6,True,
train,10025,1180,1335265810,7,2,2,True,
train,10026,1866,1346856705,2,4,5,True,
train,10027,909,1347726853,4,91,140,True,
train,10028,1641,1351309393,11,32,63,True,
train,10029,1641,1351812225,5,32,64,True,
train,10030,1641,1352262757,3,34,66,True,
train,10031,4908,1344700211,6,1,2,True,
train,10032,1641,1344945414,3,24,54,True,
train,10033,1021,1336193596,2,1,1,True,
train,10034,783,1336645364,4,10,14,True,
train,10035,783,1336818197,3,11,15,True,
train,10036,2781,1337354564,2,11,20,True,
train,10037,2781,1333821616,2,0,0,True,
train,10038,85,1339504031,2,18,22,True,
train,10039,2421,1341451645,5,18,32,True,
train,10040,783,1345261481,2,17,23,True,
train,10041,2421,1334542406,6,3,3,True,
train,10042,1463,1334830489,2,6,6,True,
train,10043,2421,1335230453,2,8,12,True,
train,10044,1550,1335522899,2,1,1,True,
train,10045,2634,1333587308,13,0,0,True,
train,10046,4120,1337685133,10,1,14,True,
train,10047,4430,1337847961,5,9,21,True,
train,10048,4430,1338356680,25,11,26,True,
train,10049,4430,1338868995,16,12,28,True,
train,10050,1167,1339121780,7,7,30,True,
train,10051,2634,1339464689,18,16,62,True,
train,10052,4430,1339651728,6,14,35,True,
train,10053,4430,1339994214,7,16,37,True,
train,10054,4430,1340253672,3,17,39,True,
train,10055,3449,1333862041,9,1,4,True,
train,10056,4430,1340767466,2,17,40,True,
train,10057,4430,1341117017,6,19,42,True,
train,10058,2532,1341281753,4,15,44,True,
train,10059,4430,1341453156,3,20,44,True,
train,10060,4430,1341687331,8,22,46,True,
train,10061,4430,1341800347,3,22,47,True,
train,10062,4120,1341972934,4,14,35,True,
train,10063,970,1342145482,8,11,11,True,
train,10064,2532,1342249789,5,21,50,True,
train,10065,4430,1342496109,11,27,56,True,
train,10066,3449,1334284173,32,3,8,True,
train,10067,2935,1342661086,2,20,65,True,
train,10068,4430,1343614751,8,27,57,True,
train,10069,4430,1344217349,3,28,58,True,
train,10070,4430,1344564497,2,29,59,True,
train,10071,2634,1344820452,5,31,84,True,
train,10072,2634,1345166724,2,31,85,True,
train,10073,4120,1345427572,3,21,45,True,
train,10074,4430,1345304996,7,33,63,True,
train,10075,3449,1334468199,10,4,10,True,
train,10076,4430,1346895694,2,34,65,True,
train,10077,4430,1347672830,3,35,66,True,
train,10078,4120,1347764565,2,24,48,True,
train,10079,4430,1335453725,52,5,14,True,
train,10080,4430,1335679069,10,6,16,True,
train,10081,4430,1335938025,6,6,17,True,
train,10082,2238,1336235061,16,6,16,True,
train,10083,2634,1337441769,84,10,49,True,
train,10084,1559,1338774530,4,4,4,True,
train,10085,288,1339147181,7,27,30,True,
train,10086,269,1339510907,4,6,6,True,
train,10087,1559,1339984154,3,6,8,True,
train,10088,269,1340720429,3,8,8,True,
train,10089,1843,1341076200,2,18,21,True,
train,10090,2906,1341214309,2,30,31,True,
train,10091,269,1336487499,6,2,2,True,
train,10092,2887,1343396308,2,6,7,True,
train,10093,1803,1346846027,3,13,15,True,
train,10094,30,1347713357,2,7,8,True,
train,10095,1502,1337217099,8,20,32,True,
train,10096,348,1337764755,2,161,297,True,
train,10097,1574,1337953428,5,11,21,True,
train,10098,269,1338300960,2,5,5,True,
train,10099,3251,1333850879,3,0,0,True,
train,10100,763,1337946961,2,10,13,True,
train,10101,3816,1338109978,2,4,5,True,
train,10102,1911,1338290226,4,12,24,True,
train,10103,1911,1338857556,6,13,26,True,
train,10104,763,1339223749,10,13,18,True,
train,10105,3816,1341322228,4,7,8,True,
train,10106,2523,1341533012,3,9,12,True,
train,10107,1911,1333973437,2,1,1,True,
train,10108,1463,1341787069,4,93,98,True,
train,10109,1463,1342400170,3,101,107,True,
train,10110,1928,1343440384,2,12,27,True,
train,10111,3816,1344178616,2,10,11,True,
train,10112,3816,1344871870,3,11,12,True,
train,10113,1911,1334216423,6,2,2,True,
train,10114,1956,1347585199,3,10,12,True,
train,10115,1911,1351409144,3,24,46,True,
train,10116,3360,1352258301,3,6,10,True,
train,10117,1911,1334461011,8,4,5,True,
train,10118,1911,1335336122,22,5,12,True,
train,10119,3251,1335671637,13,4,5,True,
train,10120,1911,1335872398,2,6,14,True,
train,10121,1911,1336560406,26,8,18,True,
train,10122,4112,1336905553,5,1,1,True,
train,10123,3731,1338286332,5,4,5,True,
train,10124,3838,1339306869,2,5,6,True,
train,10125,3378,1341597812,8,2,4,True,
train,10126,2839,1347639085,2,26,54,True,
train,10127,1816,1336840506,3,5,6,True,
train,10128,4887,1352220760,4,6,6,True,
train,10129,3838,1337228775,7,2,2,True,
train,10130,3838,1337782591,2,2,3,True,
train,10131,3731,1337932908,2,3,4,True,
train,10132,1472,1337945358,2,13,13,True,
train,10133,404,1339570212,2,107,164,True,
train,10134,207,1344603650,2,15,16,True,
train,10135,174,1334831417,2,3,4,True,
train,10136,1381,1336136421,2,4,5,True,
train,10137,1446,1336567289,4,6,26,True,
train,10138,1446,1337345439,11,7,34,True,
train,10139,551,1337652688,4,5,9,True,
train,10140,1446,1338857545,2,9,40,True,
train,10141,1446,1339117001,5,10,44,True,
train,10142,1446,1339589032,9,11,50,True,
train,10143,1446,1341275412,2,12,53,True,
train,10144,1446,1342172579,2,13,56,True,
train,10145,1446,1342483923,2,14,58,True,
train,10146,1446,1334190855,6,1,4,True,
train,10147,1446,1334926813,15,3,12,True,
train,10148,1446,1335530002,11,4,18,True,
train,10149,1446,1336136553,4,5,22,True,
train,10150,716,1336281191,5,11,12,True,
train,10151,4448,1336482981,2,2,3,True,
train,10152,4448,1337187695,5,4,6,True,
train,10153,4448,1338189727,4,5,9,True,
train,10154,3394,1334403205,2,0,0,True,
train,10155,3408,1334827110,2,1,1,True,
train,10156,4448,1335666163,5,1,1,True,
train,10157,1969,1338308585,2,5,8,True,
train,10158,3160,1338860928,2,3,5,True,
train,10159,1969,1339195557,7,8,11,True,
train,10160,3160,1339548910,7,5,10,True,
train,10161,1860,1341340504,2,7,10,True,
train,10162,1860,1336166853,5,1,2,True,
train,10163,3160,1337633317,3,2,3,True,
train,10164,3020,1336754259,3,2,2,True,
train,10165,3556,1337216017,3,4,5,True,
train,10166,1152,1334989108,3,0,0,True,
train,10167,356,1336523913,8,139,199,True,
train,10168,994,1336824291,9,41,87,True,
train,10169,994,1337418285,20,48,125,True,
train,10170,356,1337647044,4,203,307,True,
train,10171,356,1337936386,2,212,318,True,
train,10172,356,1338278453,3,232,343,True,
train,10173,356,1338510817,2,240,352,True,
train,10174,356,1338856574,3,252,365,True,
train,10175,994,1339148407,8,72,168,True,
train,10176,994,1339580488,4,77,176,True,
train,10177,356,1340238705,2,308,448,True,
train,10178,356,1341535306,13,329,476,True,
train,10179,994,1342172577,6,104,231,True,
train,10180,994,1334397925,5,8,14,True,
train,10181,356,1342602073,8,366,538,True,
train,10182,356,1343120176,2,371,546,True,
train,10183,2530,1343476124,2,13,13,True,
train,10184,994,1343641284,2,113,245,True,
train,10185,994,1344591600,6,119,255,True,
train,10186,994,1344920369,3,121,258,True,
train,10187,356,1334826589,6,72,101,True,
train,10188,356,1335517297,7,106,155,True,
train,10189,233,1336013121,2,14,14,True,
train,10190,1880,1336733201,2,1,1,True,
train,10191,315,1338099914,3,3,3,True,
train,10192,4567,1334034935,4,1,1,True,
train,10193,1629,1339928141,2,3,3,True,
train,10194,3253,1345115877,2,0,0,True,
train,10195,4978,1352249395,2,10,10,True,
train,10196,1773,1334555010,4,0,0,True,
train,10197,605,1335074346,5,1,1,True,
train,10198,3568,1335673402,2,1,1,True,
train,10199,3846,1338811748,4,2,2,True,
train,10200,3846,1339155353,2,2,3,True,
train,10201,3846,1335108068,2,0,0,True,
train,10202,1712,1336377605,2,3,3,True,
train,10203,2482,1339335970,2,5,10,True,
train,10204,2808,1341833801,2,4,6,True,
train,10205,2131,1342593731,3,3,4,True,
train,10206,2482,1344759537,2,6,11,True,
train,10207,2808,1335022691,2,1,1,True,
train,10208,2482,1336858710,5,2,4,True,
train,10209,2482,1337084019,2,3,7,True,
train,10210,1465,1337416445,2,16,25,True,
train,10211,2482,1338211965,4,4,9,True,
train,10212,3666,1338258051,13,3,7,True,
train,10213,3719,1338739555,3,3,5,True,
train,10214,2669,1339313243,4,6,8,True,
train,10215,1896,1339491642,5,26,51,True,
train,10216,3666,1336957701,4,1,2,True,
train,10217,3666,1337657094,2,2,4,True,
train,10218,2663,1334385571,8,0,0,True,
train,10219,3306,1337213308,17,16,26,True,
train,10220,4681,1337408943,6,6,19,True,
train,10221,4681,1337635867,4,7,21,True,
train,10222,4681,1338290050,5,8,23,True,
train,10223,2650,1338514819,6,7,10,True,
train,10224,4755,1339171713,4,8,15,True,
train,10225,4681,1339289037,2,11,28,True,
train,10226,4681,1339624723,21,12,35,True,
train,10227,3717,1341073330,2,3,3,True,
train,10228,4681,1341341671,5,13,37,True,
train,10229,4681,1341833488,4,13,38,True,
train,10230,4681,1341921266,3,14,39,True,
train,10231,3717,1342200434,14,14,28,True,
train,10232,3717,1342465797,9,17,33,True,
train,10233,4752,1343506258,2,10,18,True,
train,10234,3717,1345230108,3,23,41,True,
train,10235,3788,1334889481,17,3,11,True,
train,10236,3788,1335224556,2,4,15,True,
train,10237,4681,1335613262,9,2,4,True,
train,10238,4681,1336162737,6,2,5,True,
train,10239,3783,1336740320,20,0,0,True,
train,10240,31,1333806986,2,0,0,True,
train,10241,3758,1336833418,2,0,0,True,
train,10242,388,1338137182,3,4,4,True,
train,10243,4511,1339328217,6,2,2,True,
train,10244,1176,1339925540,4,19,19,True,
train,10245,2756,1341077521,2,15,16,True,
train,10246,3325,1341672530,9,3,3,True,
train,10247,11,1344703787,4,13,14,True,
train,10248,11,1345281475,2,15,16,True,
train,10249,3463,1343604740,2,5,5,True,
train,10250,3463,1344554495,3,7,7,True,
train,10251,621,1344780277,6,175,226,True,
train,10252,538,1345278509,3,9,9,True,
train,10253,2841,1339204472,6,1,1,True,
train,10254,4863,1339482828,4,2,4,True,
train,10255,4863,1339589070,3,2,5,True,
train,10256,4863,1339995882,2,4,7,True,
train,10257,822,1340187070,2,16,16,True,
train,10258,1343,1335170759,4,4,4,True,
train,10259,1104,1335359258,4,3,3,True,
train,10260,1104,1335676457,3,4,4,True,
train,10261,1343,1336086776,2,5,5,True,
train,10262,1384,1336361375,2,11,12,True,
train,10263,738,1336542346,2,13,14,True,
train,10264,4817,1337330752,11,1,1,True,
train,10265,269,1338300667,4,4,4,True,
train,10266,1104,1339154722,2,7,7,True,
train,10267,1343,1339389035,3,9,11,True,
train,10268,738,1339984647,2,21,25,True,
train,10269,1384,1342502410,2,19,20,True,
train,10270,1384,1334117383,2,0,0,True,
train,10271,738,1334537824,4,4,4,True,
train,10272,1343,1334735208,2,3,3,True,
train,10273,2524,1336096185,2,2,5,True,
train,10274,2524,1336529318,6,4,11,True,
train,10275,2524,1336953082,2,5,13,True,
train,10276,2524,1338512860,3,7,15,True,
train,10277,2524,1338854255,2,8,18,True,
train,10278,2524,1339545178,7,9,22,True,
train,10279,2912,1345281747,5,4,4,True,
train,10280,2524,1334621916,3,1,2,True,
train,10281,3802,1336137069,3,4,4,True,
train,10282,3586,1336526259,4,2,2,True,
train,10283,1480,1336728031,2,7,11,True,
train,10284,1480,1337217380,9,8,16,True,
train,10285,3586,1337653636,4,5,5,True,
train,10286,1480,1337927015,2,10,21,True,
train,10287,677,1339141200,5,14,17,True,
train,10288,3677,1339627228,3,4,9,True,
train,10289,3586,1341278061,4,9,10,True,
train,10290,1480,1342175330,8,15,37,True,
